'の',729.3233082706766
'、',724.812030075188
'。',509.77443609022555
'は',497.74436090225566
'を',482.70676691729324
'する',458.6466165413534
'に',445.1127819548872
'と',400.7518796992481
'が',382.70676691729324
'「',221.05263157894737
'」',221.05263157894737
'で',214.28571428571428
'ない',141.35338345864662
'いる',140.6015037593985
'も',137.593984962406
'（',119.54887218045113
'）',119.54887218045113
'だ',110.52631578947368
'　',103.7593984962406
'れる',79.69924812030075
'など',75.93984962406014
'者',66.16541353383458
'年',65.41353383458646
'から',64.66165413533835
'こと',63.909774436090224
'日',63.1578947368421
'ある',57.142857142857146
'なる',56.390977443609025
'月',54.88721804511278
'や',52.63157894736842
'氏',45.86466165413534
'人',44.3609022556391
'しかし',43.609022556390975
'いう',43.609022556390975
'日本',41.35338345864662
'首相',36.090225563909776
'的だ',34.58646616541353
'性',33.83458646616541
'１',33.08270676691729
'一方',32.330827067669176
'円',32.330827067669176
'・',30.827067669172934
'へ',30.075187969924812
'つく',29.32330827067669
'られる',28.571428571428573
'できる',27.81954887218045
'国',27.81954887218045
'内',27.06766917293233
'％',27.06766917293233
'ため',26.31578947368421
'小沢',25.56390977443609
'よる',24.81203007518797
'３',24.81203007518797
'まで',24.06015037593985
'か',24.06015037593985
'【',23.30827067669173
'】',23.30827067669173
'２',23.30827067669173
'政府',22.55639097744361
'省',22.55639097744361
'県',21.804511278195488
'相',21.05263157894737
'会',19.548872180451127
'選挙',19.548872180451127
'同',19.548872180451127
'金融',18.796992481203006
'約',18.796992481203006
'元',18.796992481203006
'代表',18.045112781954888
'自民党',18.045112781954888
'化',18.045112781954888
'国民',18.045112781954888
'党',18.045112781954888
'議員',18.045112781954888
'この',17.293233082706767
'法',17.293233082706767
'求める',17.293233082706767
'中国',17.293233082706767
'長',16.541353383458645
'５',16.541353383458645
'可能だ',16.541353383458645
'案',16.541353383458645
'後',15.789473684210526
'くる',15.789473684210526
'区',15.789473684210526
'さん',15.789473684210526
'側',15.037593984962406
'だけ',15.037593984962406
'対する',15.037593984962406
'民主党',15.037593984962406
'候補',15.037593984962406
'せる',15.037593984962406
'力',14.285714285714286
'問題',14.285714285714286
'ら',14.285714285714286
'７',14.285714285714286
'衆院',14.285714285714286
'今回',14.285714285714286
'出る',14.285714285714286
'参加',14.285714285714286
'関係',13.533834586466165
'政策',13.533834586466165
'政権',13.533834586466165
'示す',13.533834586466165
'おる',13.533834586466165
'のだ',13.533834586466165
'選',13.533834586466165
'支持',13.533834586466165
'でも',13.533834586466165
'年度',13.533834586466165
'１０',12.781954887218046
'その',12.781954887218046
'幹部',12.781954887218046
'説明',12.781954887218046
'検討',12.781954887218046
'外',12.781954887218046
'受ける',12.781954887218046
'４',12.781954887218046
'批判',12.030075187969924
'認める',12.030075187969924
'対象',12.030075187969924
'担当',12.030075187969924
'件',12.030075187969924
'新',11.278195488721805
'１２',11.278195488721805
'第',11.278195488721805
'中',11.278195488721805
'必要だ',11.278195488721805
'高い',11.278195488721805
'行う',11.278195488721805
'参院',11.278195488721805
'時間',11.278195488721805
'委員',10.526315789473685
'強い',10.526315789473685
'先',10.526315789473685
'さらに',10.526315789473685
'庁',10.526315789473685
'８',10.526315789473685
'言う',10.526315789473685
'率',10.526315789473685
'税',10.526315789473685
'政治',10.526315789473685
'ぬ',10.526315789473685
'基準',10.526315789473685
'出す',10.526315789473685
'よう',10.526315789473685
'容疑',10.526315789473685
'効果',10.526315789473685
'声',10.526315789473685
'価格',10.526315789473685
'原発',9.774436090225564
'上',9.774436090225564
'得る',9.774436090225564
'これ',9.774436090225564
'経済',9.774436090225564
'評価',9.774436090225564
'被害',9.774436090225564
'金',9.774436090225564
'みる',9.774436090225564
'対策',9.774436090225564
'導入',9.774436090225564
'以降',9.774436090225564
'診療',9.774436090225564
'思う',9.774436090225564
'昨年',9.022556390977444
'強調',9.022556390977444
'ただす',9.022556390977444
'改革',9.022556390977444
'６',9.022556390977444
'幹事',9.022556390977444
'場合',9.022556390977444
'大',9.022556390977444
'米',9.022556390977444
'決議',9.022556390977444
'措置',9.022556390977444
'〜',9.022556390977444
'取る',9.022556390977444
'比例',9.022556390977444
'病院',9.022556390977444
'分',9.022556390977444
'実施',9.022556390977444
'原子',8.270676691729323
'事故',8.270676691729323
'今年',8.270676691729323
'北朝鮮',8.270676691729323
'述べる',8.270676691729323
'海外',8.270676691729323
'１１',8.270676691729323
'程度',8.270676691729323
'判断',8.270676691729323
'財務',8.270676691729323
'与党',8.270676691729323
'前',8.270676691729323
'大阪',8.270676691729323
'以上',8.270676691729323
'指摘',8.270676691729323
'調査',8.270676691729323
'たい',8.270676691729323
'今',8.270676691729323
'計画',8.270676691729323
'全国',8.270676691729323
'規定',8.270676691729323
'研究',8.270676691729323
'指示',8.270676691729323
'状況',8.270676691729323
'込む',8.270676691729323
'公明党',8.270676691729323
'始める',8.270676691729323
'人事',8.270676691729323
'会議',7.518796992481203
'現在',7.518796992481203
'９',7.518796992481203
'核',7.518796992481203
'資金',7.518796992481203
'今後',7.518796992481203
'財政',7.518796992481203
'事務',7.518796992481203
'所',7.518796992481203
'より',7.518796992481203
'べきだ',7.518796992481203
'改正',7.518796992481203
'結果',7.518796992481203
'一',7.518796992481203
'歳',7.518796992481203
'２５',7.518796992481203
'向ける',7.518796992481203
'新ただ',7.518796992481203
'情報',7.518796992481203
'機',7.518796992481203
'また',7.518796992481203
'それ',7.518796992481203
'影響',7.518796992481203
'数',7.518796992481203
'加盟',7.518796992481203
'自民',7.518796992481203
'懸念',7.518796992481203
'米国',7.518796992481203
